bdt ratio error
0.95999999999999996 1.4419051241266604e-09 3.180078360405179e-10
0.96099999999999997 1.5261181693528761e-09 3.262637881763017e-10
0.96199999999999997 1.379860423247545e-09 3.012010483978397e-10
0.96299999999999997 2.106777074985263e-09 3.512219485660613e-10
0.96399999999999997 1.673925448241224e-09 3.123318657543204e-10
0.96499999999999997 1.7924413796488757e-09 3.458219728819071e-10
0.96599999999999997 1.8154946096167072e-09 3.5479464705288013e-10
0.96699999999999997 1.3760875610769797e-09 3.0506262089402086e-10
0.96799999999999997 1.5982256561115127e-09 3.292469212637647e-10
0.96899999999999997 2.2100978187391954e-09 4.1089245877891284e-10
0.96999999999999997 1.6464404452747472e-09 3.6213175120572975e-10
0.97099999999999997 1.631220599391608e-09 3.618433932388529e-10
0.97199999999999998 1.5477476868431628e-09 3.3655959297793386e-10
0.97299999999999998 1.7757710511381644e-09 3.7690952171331907e-10
0.97399999999999998 1.6945362228910915e-09 3.4694297006802195e-10
0.97499999999999998 1.9074337257711766e-09 3.6545394029740125e-10
0.97599999999999998 1.8384334858545468e-09 3.672936302786195e-10
0.97699999999999998 1.893093303564486e-09 3.8723700286106194e-10
0.97799999999999998 1.3131557378414359e-09 2.77615778722432e-10
0.97899999999999998 1.2817207425182432e-09 2.613091046727451e-10
0.97999999999999998 1.6851048649277083e-09 3.2785133246817355e-10
0.98099999999999998 1.7455863182327383e-09 3.4376195543991454e-10
0.98199999999999998 2.046445161470376e-09 3.908758969059005e-10
0.98299999999999998 1.9548616519455736e-09 4.049541836799234e-10
0.98399999999999999 2.73759620323364e-09 5.557408258494931e-10
0.98499999999999999 3.0669882270648606e-09 6.825461780331067e-10
0.98599999999999999 2.943808992377142e-09 6.021857315402784e-10
0.98699999999999999 3.710913546247347e-09 7.180063268921513e-10
0.98799999999999999 8.345055535854757e-09 1.454163211272162e-09
0.98899999999999999 7.589886343373003e-09 1.649100337692224e-09
