bdt ratio error
0.79000000000000004 1.8273306866906145e-09 3.7626996967708167e-10
0.80000000000000004 2.3820513037072813e-09 4.0821236787613136e-10
0.81000000000000005 1.8474271252823695e-09 3.6761443735880487e-10
0.82000000000000006 1.7204679317274931e-09 3.6078506589169097e-10
0.83000000000000007 1.8004847129787234e-09 3.7226893990481145e-10
0.84000000000000008 1.6225945389090284e-09 3.5365122673573795e-10
0.85000000000000009 1.7629827030131153e-09 3.574839627866033e-10
0.8600000000000001 1.8115631085110603e-09 3.624098665263785e-10
0.87000000000000011 1.5434990285197294e-09 3.4055842041566576e-10
0.88000000000000012 1.8005924602319746e-09 3.429799840661663e-10
0.89000000000000012 1.8284706689215718e-09 3.3996983249382737e-10
0.90000000000000013 1.633570629064768e-09 3.449020980510451e-10
0.91000000000000014 1.5393628600682894e-09 3.28321384510442e-10
0.92000000000000015 1.6731511206742285e-09 3.290627200789597e-10
0.93000000000000016 1.458889658302639e-09 3.1297536877084145e-10
0.94000000000000017 1.3632577604094787e-09 2.9228229575957725e-10
0.95000000000000018 1.5408773951600326e-09 3.37868222980068e-10
0.96000000000000019 1.6827939512615798e-09 3.286707863527443e-10
0.9700000000000002 1.8150284443344109e-09 3.794281647827388e-10
0.9800000000000002 1.833629908160455e-09 3.559793268500736e-10
